row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,2.621.749.848.948,1.865.703.376.998,2621749848948.0,1865703376998.0
Doanh thu bán hàng hóa bất động sản,Doanh thu bán hàng hóa bất động sản,Doanh thu bán hàng hóa bất động sản,874.289.244.292,403.343.620.008,874289244292.0,403343620008.0
"Doanh thu bán các sản phẩm kính, gưỡng","Doanh thu bán các sản phẩm kính, gưỡng","Doanh thu bán các sản phẩm kính, gưỡng",1.059.759.989.375,842.225.059.104,1059759989375.0,842225059104.0
"Doanh thu bán các sản phẩm sứ, sen vòi và phụ kiện","Doanh thu bán các sản phẩm sứ, sen vòi và phụ kiện","Doanh thu bán các sản phẩm sứ, sen vòi và phụ kiện",680.608.087.402,608.246.021.012,680608087402.0,608246021012.0
"Doanh thu bán các sản phẩm gạch, ngói đất sét nung","Doanh thu bán các sản phẩm gạch, ngói đất sét nung","Doanh thu bán các sản phẩm gạch, ngói đất sét nung",7.092.527.879,7.054.108.993,7092527879.0,7054108993.0
Doanh thu bán hàng khác,Doanh thu bán hàng khác,Doanh thu bán hàng khác,-,4.834.567.881,,4834567881.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,2.938.633.115.670,2.050.026.708.057,2938633115670.0,2050026708057.0
Doanh thu cho thuê đất đã phát triển cơ sở hạ tầng,Doanh thu cho thuê đất đã phát triển cơ sở hạ tầng,Doanh thu cho thuê đất đã phát triển cơ sở hạ tầng,2.510.676.250.440,1.622.571.870.321,2510676250440.0,1622571870321.0
"Doanh thu phí dịch vụ quản lý và vận hành khu công nghiệp, khu đô thị, chung cư (i)","Doanh thu phí dịch vụ quản lý và vận hành khu công nghiệp, khu đô thị, chung cư (i)","Doanh thu phí dịch vụ quản lý và vận hành khu công nghiệp, khu đô thị, chung cư (i)",406.371.537.833,380.343.136.670,406371537833.0,380343136670.0
Doanh thu phí duy trì và phát triển thương hiệu (ii),Doanh thu phí duy trì và phát triển thương hiệu (ii),Doanh thu phí duy trì và phát triển thương hiệu (ii),4.619.741.000,17.333.912.000,4619741000.0,17333912000.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,16.965.586.397,29.777.789.066,16965586397.0,29777789066.0
Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,-,2.250.994.899,,2250994899.0
,,,5.560.382.964.618,3.917.981.079.954,5560382964618.0,3917981079954.0
Trong đó: Doanh thu từ các bên liên quan(Chi tiết tại Thuyết minh số 41),Trong đó: Doanh thu từ các bên liên quan(Chi tiết tại Thuyết minh số 41),Trong đó: Doanh thu từ các bên liên quan(Chi tiết tại Thuyết minh số 41),616.458.938.448,593.592.345.195,616458938448.0,593592345195.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,,,
Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,1.226.129.371,293.594.283,1226129371.0,293594283.0
,,,1.226.129.371,293.594.283,1226129371.0,293594283.0
