row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,125.953.600.504,87.090.834.361,125953600504.0,87090834361.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,100.000.000.000,50.000.000.000,100000000000.0,50000000000.0
- Trích quỹ,- Trích quỹ,- Trích quỹ,100.000.000.000,50.000.000.000,100000000000.0,50000000000.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,(10.833.230.595),(11.137.233.857),-10833230595.0,-11137233857.0
- Sử dụng quỹ,- Sử dụng quỹ,- Sử dụng quỹ,(9.656.665.892),(9.933.169.121),-9656665892.0,-9933169121.0
- Hao mòn tài sản cố định hình thành từ quỹ,- Hao mòn tài sản cố định hình thành từ quỹ,- Hao mòn tài sản cố định hình thành từ quỹ,(1.176.564.703),(1.204.064.736),-1176564703.0,-1204064736.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,215.120.369.909,125.953.600.504,215120369909.0,125953600504.0
