row_label_raw,row_label_full,col_0,Vốn đã góp,Vốn đã góp_1,Vốn đã góp_2,Vốn đã góp_3,numeric__Vốn đã góp,numeric__Vốn đã góp_1,numeric__Vốn đã góp_2,numeric__Vốn đã góp_3
,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,
,,,VND,%,VND,%,,,,
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,2.251.056.800.000,"50,21",-,-,2251056800000.0,50.21,,
Bộ Xây dựng,Bộ Xây dựng,Bộ Xây dựng,1.729.852.620.000,"38,58",1.729.852.620.000,"38,58",1729852620000.0,38.58,1729852620000.0,38.58
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,-,1.194.380.600.000,"26,64",,,1194380600000.0,26.64
Công ty Cổ phần Thiết bị điện GELEX,Công ty Cổ phần Thiết bị điện GELEX,Công ty Cổ phần Thiết bị điện GELEX,-,-,871.000.000.000,"19,43",,,871000000000.0,19.43
Cổ đông khác,Cổ đông khác,Cổ đông khác,502.590.580.000,"11,21",688.266.780.000,"15,35",502590580000.0,11.21,688266780000.0,15.35
,,,4.483.500.000.000,"100,00",4.483.500.000.000,"100,00",4483500000000.0,100.0,4483500000000.0,100.0
