row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,50.620.950.419,50.620.950.419,61.212.661.287,82.309.687.422,29.523.924.284,29.523.924.284,50620950419.0,50620950419.0,61212661287.0,82309687422.0,29523924284.0,29523924284.0
Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,2.491.900.000,2.491.900.000,21.195.612.404,2.491.900.000,21.195.612.404,21.195.612.404,2491900000.0,2491900000.0,21195612404.0,2491900000.0,21195612404.0,21195612404.0
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,20.188.383.753,20.188.383.753,22.270.212.111,34.230.283.984,8.228.311.880,8.228.311.880,20188383753.0,20188383753.0,22270212111.0,34230283984.0,8228311880.0,8228311880.0
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,27.250.666.666,27.250.666.666,17.746.836.772,44.997.503.438,-,-,27250666666.0,27250666666.0,17746836772.0,44997503438.0,,
Vay cá nhân,Vay cá nhân,Vay cá nhân,690.000.000,690.000.000,-,590.000.000,100.000.000,100.000.000,690000000.0,690000000.0,,590000000.0,100000000.0,100000000.0
Nợ dài hạn đến hạn trả (xem Thuyết minh số 25),Nợ dài hạn đến hạn trả (xem Thuyết minh số 25),Nợ dài hạn đến hạn trả (xem Thuyết minh số 25),79.213.804.165,79.213.804.165,74.401.716.893,79.990.210.165,73.625.310.893,73.625.310.893,79213804165.0,79213804165.0,74401716893.0,79990210165.0,73625310893.0,73625310893.0
,,,129.834.754.584,129.834.754.584,135.614.378.180,162.299.897.587,103.149.235.177,103.149.235.177,129834754584.0,129834754584.0,135614378180.0,162299897587.0,103149235177.0,103149235177.0
