row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Trình bày lại,Số sau trình bày lại,Ghi chú,numeric__Mã số,numeric__Số đã báo cáo,numeric__Trình bày lại,numeric__Số sau trình bày lại,numeric__Ghi chú
,,,,VND,VND,VND,,,,,,
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,52.367.075.640,(35.182.760.264),17.184.315.376,(iii),31.0,52367075640.0,-35182760264.0,17184315376.0,
Chi phí khác,Chi phí khác,Chi phí khác,32,50.709.888.175,(35.182.760.264),15.527.127.911,(iii),32.0,50709888175.0,-35182760264.0,15527127911.0,
