row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,618.242.496.948,593.592.345.195,618242496948.0,593592345195.0
Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,529.855.074.936,467.052.827.630,529855074936.0,467052827630.0
Công ty Cổ phần Sú Viglacera Thanh Trì,Công ty Cổ phần Sú Viglacera Thanh Trì,Công ty Cổ phần Sú Viglacera Thanh Trì,33.869.170.174,36.073.873.500,33869170174.0,36073873500.0
Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,29.854.776.700,36.349.921.698,29854776700.0,36349921698.0
Công ty SanVig - CTCP,Công ty SanVig - CTCP,Công ty SanVig - CTCP,7.444.930.640,22.936.674.393,7444930640.0,22936674393.0
Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,4.139.535.400,3.722.302.000,4139535400.0,3722302000.0
Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,Công ty Cổ phần Viglacera Tiên Sơn,1.926.955.828,8.035.035.685,1926955828.0,8035035685.0
Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,Công ty Cổ phần Viglacera Thăng Long,3.323.311.000,2.180.075.000,3323311000.0,2180075000.0
Công ty TNHH MTV Lắp dựng kính Viglacera,Công ty TNHH MTV Lắp dựng kính Viglacera,Công ty TNHH MTV Lắp dựng kính Viglacera,4.965.815.682,7.464.051.925,4965815682.0,7464051925.0
Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,Công ty Cổ phần Bê tông khí Viglacera,1.633.417.670,1.922.176.398,1633417670.0,1922176398.0
Công ty Cổ phần Kinh doanh Gạch Ốp lát Viglacera,Công ty Cổ phần Kinh doanh Gạch Ốp lát Viglacera,Công ty Cổ phần Kinh doanh Gạch Ốp lát Viglacera,669.483.918,4.559.047.426,669483918.0,4559047426.0
Công ty Cổ phần Bao bì và Má phanh Viglacera,Công ty Cổ phần Bao bì và Má phanh Viglacera,Công ty Cổ phần Bao bì và Má phanh Viglacera,131.145.000,130.500.000,131145000.0,130500000.0
Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,242.822.000,505.483.454,242822000.0,505483454.0
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,154.187.000,-,154187000.0,
Công ty Cổ phần Viglacera Vân Hải,Công ty Cổ phần Viglacera Vân Hải,Công ty Cổ phần Viglacera Vân Hải,-,119.602.000,,119602000.0
Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,Công ty Cổ phần Tư vấn Viglacera,31.871.000,525.248.337,31871000.0,525248337.0
Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,Công ty Cổ phần Viglacera Hà Nội,-,2.015.525.749,,2015525749.0
Mua hàng,Mua hàng,Mua hàng,133.688.540.141,53.474.347.956,133688540141.0,53474347956.0
Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,Công ty Cổ phần Việt Trì Viglacera,55.195.641.928,34.863.936.729,55195641928.0,34863936729.0
Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,Công ty Cổ phần Thương mại Viglacera,43.513.219.334,-,43513219334.0,
Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,Công ty Cổ phần Khoáng sản Viglacera,23.911.191.000,10.403.034.316,23911191000.0,10403034316.0
Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,Công ty Cổ phần Viglacera Hạ Long,5.147.599.082,5.086.646.305,5147599082.0,5086646305.0
