row_label_raw,row_label_full,Công ty,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,,
Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,12 Công ty,11 Công ty,,
Hoạt động kinh doanh bị lỗ,Hoạt động kinh doanh bị lỗ,Hoạt động kinh doanh bị lỗ,6 Công ty,6 Công ty,,
Chưa phát sinh hoạt động kinh doanh,Chưa phát sinh hoạt động kinh doanh,Chưa phát sinh hoạt động kinh doanh,2 Công ty,2 Công ty,,
"Đầu tư vào công ty liên kết, liên doanh","Đầu tư vào công ty liên kết, liên doanh","Đầu tư vào công ty liên kết, liên doanh","Đầu tư vào công ty liên kết, liên doanh","Đầu tư vào công ty liên kết, liên doanh",,
Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,3 Công ty,3 Công ty,,
Hoạt động kinh doanh bị lỗ,Hoạt động kinh doanh bị lỗ,Hoạt động kinh doanh bị lỗ,3 Công ty,3 Công ty,,
Chưa phát sinh hoạt động kinh doanh,Chưa phát sinh hoạt động kinh doanh,Chưa phát sinh hoạt động kinh doanh,,1 Công ty,,
