row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,682.769.422,519.434.081,,,682769422.0,519434081.0
310,310,310,I. Nợ ngắn hạn,,505.292.040,401.298.366,,,505292040.0,401298366.0
311,311,311,1. Phải trả người bán ngắn hạn,21.1,45.035.056,34.874.264,,211.0,45035056.0,34874264.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,21.2,138.374.890,45.755.699,,212.0,138374890.0,45755699.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,22,32.757.658,19.397.683,,22.0,32757658.0,19397683.0
314,314,314,4. Phải trả người lao động,,2.075.846,1.778.730,,,2075846.0,1778730.0
315,315,315,5. Chi phí phải trả ngắn hạn,23,61.580.081,52.175.889,,23.0,61580081.0,52175889.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,24,4.330.490,4.214.641,,24.0,4330490.0,4214641.0
319,319,319,7. Phải trả ngắn hạn khác,25,119.603.634,122.783.141,,25.0,119603634.0,122783141.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,26,95.189.145,116.235.201,,26.0,95189145.0,116235201.0
321,321,321,9. Dự phòng phải trả ngắn hạn,28,6.345.240,4.083.118,,28.0,6345240.0,4083118.0
330,330,330,II. Nợ dài hạn,,177.477.382,118.135.715,,,177477382.0,118135715.0
333,333,333,1. Chi phí phải trả dài hạn,23,648.257,579.186,,23.0,648257.0,579186.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,24,4.368.280,4.088.954,,24.0,4368280.0,4088954.0
337,337,337,3. Phải trả dài hạn khác,25,28.410.070,7.324.415,,25.0,28410070.0,7324415.0
338,338,338,4. Vay và nợ thuê tài chính dài hạn,26,129.041.914,97.018.190,,26.0,129041914.0,97018190.0
339,339,339,5. Trái phiếu hoán đổi,27,3.688.998,-,,27.0,3688998.0,
341,341,341,6. Thuế thu nhập hoán lại phải trả,36.3,2.257.717,1.202.316,,363.0,2257717.0,1202316.0
342,342,342,7. Dự phòng phải trả dài hạn,28,9.062.146,7.922.654,,28.0,9062146.0,7922654.0
