row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
- Rupiah Indonesia,Ngoại tệ các loại: > - Rupiah Indonesia,- Rupiah Indonesia,49.004.554.794,544.579.760,49004554794.0,544579760.0
- Rupee float Độ,Ngoại tệ các loại: > - Rupee float Độ,- Rupee float Độ,457.313.029,-,457313029.0,
- Peso Philippine,Ngoại tệ các loại: > - Peso Philippine,- Peso Philippine,25.435.802,-,25435802.0,
- Đô la Mỹ,Ngoại tệ các loại: > - Đô la Mỹ,- Đô la Mỹ,23.397.415,197.484.252,23397415.0,197484252.0
- Bạt Thái Lan,Ngoại tệ các loại: > - Bạt Thái Lan,- Bạt Thái Lan,5.845.794,4.100,5845794.0,4100.0
- Đô la Canada,Ngoại tệ các loại: > - Đô la Canada,- Đô la Canada,3.122.940,14.151.125,3122940.0,14151125.0
- Euro,Ngoại tệ các loại: > - Euro,- Euro,1.808.512,3.500.350,1808512.0,3500350.0
- Won Hàn Quốc,Ngoại tệ các loại: > - Won Hàn Quốc,- Won Hàn Quốc,1.530.000,211.266,1530000.0,211266.0
- Dirham UAE,Ngoại tệ các loại: > - Dirham UAE,- Dirham UAE,495.940,-,495940.0,
- Đô la Úc,Ngoại tệ các loại: > - Đô la Úc,- Đô la Úc,324.202,240.479,324202.0,240479.0
- Đô la Singapore,Ngoại tệ các loại: > - Đô la Singapore,- Đô la Singapore,189.132,121.931,189132.0,121931.0
- Yên Nhật,Ngoại tệ các loại: > - Yên Nhật,- Yên Nhật,83.000,60.000,83000.0,60000.0
- Hryvnia Ukraina,Ngoại tệ các loại: > - Hryvnia Ukraina,- Hryvnia Ukraina,15.048,15.048,15048.0,15048.0
- Tenge Kazakhstani,Ngoại tệ các loại: > - Tenge Kazakhstani,- Tenge Kazakhstani,12.220,-,12220.0,
- Rúp Nga,Ngoại tệ các loại: > - Rúp Nga,- Rúp Nga,8.292,8.787,8292.0,8787.0
- Đô la Hồng Kông,Ngoại tệ các loại: > - Đô la Hồng Kông,- Đô la Hồng Kông,-,800,,800.0
