row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,20.699.912,15.672.889,20699912.0,15672889.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,3.394.366,3.007.854,3394366.0,3007854.0
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,2.280.132,1.572.982,2280132.0,1572982.0
Trích lập dự phòng giảm giá trị các khoản đầu tư,Trích lập dự phòng giảm giá trị các khoản đầu tư,Trích lập dự phòng giảm giá trị các khoản đầu tư,862.270,19.316,862270.0,19316.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,3.971.415,2.568.316,3971415.0,2568316.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,31.208.095,22.841.357,31208095.0,22841357.0
