row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÁN HẠN,,396.479.911,343.536.472,,,396479911.0,343536472.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,42.582.366,27.982.623,,5.0,42582366.0,27982623.0
111,111,111,1. Tiền,,32.332.352,26.529.351,,,32332352.0,26529351.0
112,112,112,2. Các khoản tương đương tiền,,10.250.014,1.453.272,,,10250014.0,1453272.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,8.718.884,6.998.671,,,8718884.0,6998671.0
121,121,121,1. Chứng khoán kinh doanh,6.1,3.628.250,-,,61.0,3628250.0,
123,123,123,2. Đầu tư nắm giữ đến ngày đáo hạn,6.2,5.090.634,6.998.671,,62.0,5090634.0,6998671.0
130,130,130,III. Các khoản phải thu ngắn hạn,,190.046.565,168.114.731,,,190046565.0,168114731.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,29.080.916,27.473.498,,71.0,29080916.0,27473498.0
132,132,132,2. Trà trước cho người bán ngắn hạn,7.2,40.937.213,37.390.279,,72.0,40937213.0,37390279.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8.1,1.478.525,7.637.650,,81.0,1478525.0,7637650.0
136,136,136,4. Phải thu ngắn hạn khác,9,119.255.260,96.748.810,,9.0,119255260.0,96748810.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(705.349),(1.135.506),,10.0,-705349.0,-1135506.0
140,140,140,IV. Hàng tồn kho,11,114.090.183,92.623.746,,11.0,114090183.0,92623746.0
141,141,141,1. Hàng tồn kho,,127.068.459,102.040.889,,,127068459.0,102040889.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(12.978.276),(9.417.143),,,-12978276.0,-9417143.0
150,150,150,V. Tài sản ngắn hạn khác,,41.041.913,47.816.701,,,41041913.0,47816701.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,4.592.399,2.319.300,,12.0,4592399.0,2319300.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,10.199.557,9.110.792,,,10199557.0,9110792.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,22,,,,22.0,,
155,155,155,4. Tài sản ngắn hạn khác,13,312.596,292.336,,13.0,312596.0,292336.0
,,,,,25.937.361,36.094.273,,,25937361.0,36094273.0
