row_label_raw,row_label_full,Dự án,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Dự án Khu đô thị Đại học Quốc tế,Dự án Khu đô thị Đại học Quốc tế,Dự án Khu đô thị Đại học Quốc tế,19.280.591,17.680.050,19280591.0,17680050.0
Các dự án đầu tư xây dựng và phát triển sản phẩm liên quan tới xe điện,Các dự án đầu tư xây dựng và phát triển sản phẩm liên quan tới xe điện,Các dự án đầu tư xây dựng và phát triển sản phẩm liên quan tới xe điện,14.788.097,16.573.247,14788097.0,16573247.0
Dự án Vinhomes Long Beach Cần Giờ,Dự án Vinhomes Long Beach Cần Giờ,Dự án Vinhomes Long Beach Cần Giờ,13.859.363,13.524.526,13859363.0,13524526.0
