row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,65.061.922,53.843.383,65061922.0,53843383.0
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,44.124.206,38.818.959,44124206.0,38818959.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,36.647.569,25.173.199,36647569.0,25173199.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,22.674.003,18.442.020,22674003.0,18442020.0
"Chi phí khấu hao, hao mòn và phân bổ lợi thế thương mại","Chi phí khấu hao, hao mòn và phân bổ lợi thế thương mại","Chi phí khấu hao, hao mòn và phân bổ lợi thế thương mại",22.627.124,17.605.842,22627124.0,17605842.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),20.067.781,10.711.365,20067781.0,10711365.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,211.202.605,164.594.768,211202605.0,164594768.0
