row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Số cuối nămTriệu VND,Lãi suất%/năm,Ngày đáo hạn,Tài sảnđảm bảo,numeric__Mối quan hệ,numeric__Số cuối nămTriệu VND,numeric__Lãi suất%/năm,numeric__Ngày đáo hạn,numeric__Tài sảnđảm bảo
Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,,,,,
Công ty Sài Đồng,Cho vay ngắn hạn > Công ty Sài Đồng,Công ty Sài Đồng,Chịu sự kiểm soátchung,13.444,11%,Tháng 9 năm 2024,Không,,13444.0,0.11,,
Công ty Sài Đồng,Cho vay ngắn hạn > Công ty Sài Đồng,Công ty Sài Đồng,Chịu sự kiểm soátchung,13.444,,,,,13444.0,,,
Bên liên quan,Bên liên quan,Bên liên quan,Mối quan hệ,Số cuối nămTriệu VND,Lãi suất%/năm,Ngày đáo hạn,Tài sảnđảm bảo,,,,,
Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,,,,,
Công ty Sài Đồng,Cho vay dài hạn > Công ty Sài Đồng,Công ty Sài Đồng,Chịu sự kiểm soátchung,9.100,12%,Tháng 2 năm 2025,Không,,9100.0,0.12,,
Công ty Sài Đồng,Cho vay dài hạn > Công ty Sài Đồng,Công ty Sài Đồng,Chịu sự kiểm soátchung,9.100,,,,,9100.0,,,
