row_label_raw,row_label_full,guyên tệ,Lãi suất,numeric__Lãi suất
VND,VND,VND,"Lãi suất thả nổi, lãi suất trong năm từ 6,8% đến 16%/năm",
VND,VND,VND,"Lãi suất có định, lãi suất trong năm từ 4,25% đến 12%/năm",
USD,USD,USD,"Lãi suất có định, lãi suất trong năm 12%/năm",
,,,"Lãi suất thả nổi, lãi suất trong năm từ 5,36% đến 9,08%/năm",
USD,USD,USD,"Lãi suất có định, lãi suất trong năm từ 4,1% đến 8,76%/năm",
EUR,EUR,EUR,"Lãi suất thả nổi, lãi suất trong năm từ 5,8% đến 6,7%/năm",
EUR,EUR,EUR,"Lãi suất thả nổi, lãi suất trong năm từ 5,8% đến 6,7%/năm",
