row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửi,616.161(613.747)12.760(11.901)287.323(253.359)(2.280),414.610(422.066)1.013(2.100)29.876(28.666)(857),,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửi,65.741(65.407)1.404(1.404)7.878(7.226)(96),81.119(81.251)293(288)4.655(11.057)(217),,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệm cókỳ hạnRút tiền gửi tiết kiệm cókỳ hạnThu lãi cho vayTrả lãi tiền gửi,127.155(125.663)18.243(12.870)395(1.115)19(21),53.236(54.187)4.385(4.262)740-,,,
