row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu giao dịch thể,Phải thu giao dịch thể,Phải thu giao dịch thể,973.742,391.637,973742.0,391637.0
Tạm ứng chi phí hoạt động cho đối tác,Tạm ứng chi phí hoạt động cho đối tác,Tạm ứng chi phí hoạt động cho đối tác,328.175,290.402,328175.0,290402.0
Chi phí xây dựng dang dở (i),Chi phí xây dựng dang dở (i),Chi phí xây dựng dang dở (i),173.758,159.392,173758.0,159392.0
Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,162.784,150.690,162784.0,150690.0
Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,135.000,135.000,135000.0,135000.0
Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,119.314,21.144,119314.0,21144.0
"Đặt cọc, ký quỹ, thể chấp, cầm cố","Đặt cọc, ký quỹ, thể chấp, cầm cố","Đặt cọc, ký quỹ, thể chấp, cầm cố",84.851,75.664,84851.0,75664.0
Tạm ứng mua sắm tài sản (ii),Tạm ứng mua sắm tài sản (ii),Tạm ứng mua sắm tài sản (ii),48.000,48.000,48000.0,48000.0
Phải thu từ hợp tác đầu tư bất động sản,Phải thu từ hợp tác đầu tư bất động sản,Phải thu từ hợp tác đầu tư bất động sản,47.347,32.200,47347.0,32200.0
Phải thu bán chứng khoán (iii),Phải thu bán chứng khoán (iii),Phải thu bán chứng khoán (iii),35.857,35.857,35857.0,35857.0
Phải thu từ nghiệp vụ bán nợ (iv),Phải thu từ nghiệp vụ bán nợ (iv),Phải thu từ nghiệp vụ bán nợ (iv),25.830,303.559,25830.0,303559.0
Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (v),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (v),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (v),13.245,13.245,13245.0,13245.0
Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (iv),Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (iv),Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (iv),5.225,5.225,5225.0,5225.0
Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,3.333,3.333,3333.0,3333.0
Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,-,82.982,,82982.0
Phải thu cổ tức EVN,Phải thu cổ tức EVN,Phải thu cổ tức EVN,-,2.646,,2646.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,32.696,66.809,32696.0,66809.0
,,,2.189.157,1.817.785,2189157.0,1817785.0
