row_label_raw,row_label_full,Chỉ tiêu > Số đầu năm > Lợi nhuận trong năm,Vốn điều lệTriệu đồng > 10.350.368 > -,Thăng dưvốn cổ phầnTriệu đồng > 34.279 > -,Vốn đầu tưXDCBTriệu đồng > 994 > -,Quỹ dự trữbổ sung vốnđiều lệTriệu đồng > 252.736 > -,Quỹ dựphòng tàichínhTriệu đồng > 961.958 > -,Quỹ đầu tưphát triểnTriệu đồng > 47.129 > -,Quỹ khắcthuộc vốnchủ sở hữuTriệu đồng > 22.474 > -,Lợi nhuậnchưa phânphốitriệu đồng > 2.354.294 > 2.808.626,Tổng cộngTriệu đồng > 14.024.232 > 2.808.626,numeric__Vốn điều lệTriệu đồng > 10.350.368 > -,numeric__Thăng dưvốn cổ phầnTriệu đồng > 34.279 > -,numeric__Vốn đầu tưXDCBTriệu đồng > 994 > -,numeric__Quỹ dự trữbổ sung vốnđiều lệTriệu đồng > 252.736 > -,numeric__Quỹ dựphòng tàichínhTriệu đồng > 961.958 > -,numeric__Quỹ đầu tưphát triểnTriệu đồng > 47.129 > -,numeric__Quỹ khắcthuộc vốnchủ sở hữuTriệu đồng > 22.474 > -,numeric__Lợi nhuậnchưa phânphốitriệu đồng > 2.354.294 > 2.808.626,numeric__Tổng cộngTriệu đồng > 14.024.232 > 2.808.626
Trích quỹ khenthường phúc lợi,Trích quỹ khenthường phúc lợi,Trích quỹ khenthường phúc lợi,-,-,-,-,-,-,-,(32.163),(32.163),,,,,,,,-32163.0,-32163.0
Trích bổ sung cácquỹ cho kỳ trước,Trích bổ sung cácquỹ cho kỳ trước,Trích bổ sung cácquỹ cho kỳ trước,,,,1.481,-,2.812,,(4.293),-,,,,1481.0,,2812.0,,-4293.0,
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,-,-,-,279.772,251.795,-,-,(531.567),-,,,,279772.0,251795.0,,,-531567.0,
Số cuối năm,Số cuối năm,Số cuối năm,10.350.368,34.279,994,533.989,1.213.753,49.941,22.474,4.594.897,16.800.695,10350368.0,34279.0,994.0,533989.0,1213753.0,49941.0,22474.0,4594897.0,16800695.0
