row_label_raw,row_label_full,col_0,Dự phòngcự thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcự thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,597.535,728.040,1.325.575,597535.0,728040.0,1325575.0
Trích lập/(hoàn nhập) dự phòng trong năm,Trích lập/(hoàn nhập) dự phòng trong năm,Trích lập/(hoàn nhập) dự phòng trong năm,738.054,(3.306),734.748,738054.0,-3306.0,734748.0
Tăng dự phòng do nhận lại nợ đã bán cho VAMC trong năm,Tăng dự phòng do nhận lại nợ đã bán cho VAMC trong năm,Tăng dự phòng do nhận lại nợ đã bán cho VAMC trong năm,18.170,-,18.170,18170.0,,18170.0
Sử dụng dự phòng của các khoản nợ bán cho VAMC trong năm,Sử dụng dự phòng của các khoản nợ bán cho VAMC trong năm,Sử dụng dự phòng của các khoản nợ bán cho VAMC trong năm,(281.277),-,(281.277),-281277.0,,-281277.0
Kết chuyển dự phòng sang dự phòng trái phiếu VAMC,Kết chuyển dự phòng sang dự phòng trái phiếu VAMC,Kết chuyển dự phòng sang dự phòng trái phiếu VAMC,(20.344),-,(20.344),-20344.0,,-20344.0
Sử dụng dự phòng xử lý rủi ro,Sử dụng dự phòng xử lý rủi ro,Sử dụng dự phòng xử lý rủi ro,(70.982),-,(70.982),-70982.0,,-70982.0
Số cuối năm,Số cuối năm,Số cuối năm,981.156,724.734,1.705.890,981156.0,724734.0,1705890.0
