row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,50.661.448,"44,48",55.417.764,"56,13",50661448.0,44.48,55417764.0,56.13
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,27.586.988,"24,22",35.922.414,"36,38",27586988.0,24.22,35922414.0,36.38
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,21.979.623,"19,30",17.972.245,"18,20",21979623.0,19.3,17972245.0,18.2
Công ty nhà nước,Công ty nhà nước,Công ty nhà nước,620.113,"0,54",1.020.090,"1,03",620113.0,0.54,1020090.0,1.03
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,441.859,"0,39",496.736,"0,50",441859.0,0.39,496736.0,0.5
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,867,"0,00",6.279,"0,01",867.0,0.0,6279.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,31.998,"0,03",-,"0,00",31998.0,0.03,,0.0
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,63.229.925,"55,52",43.320.412,"43,87",63229925.0,55.52,43320412.0,43.87
,,,113.891.373,100,98.738.176,100,113891373.0,100.0,98738176.0,100.0
