row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trước(Trình bày lại)Triệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trước(Trình bày lại)Triệu đồng
Lãi thuần phân bổ cho các cổ đông cửa Ngân hàng(triệu đồng),Lãi thuần phân bổ cho các cổ đông cửa Ngân hàng(triệu đồng),Lãi thuần phân bổ cho các cổ đông cửa Ngân hàng(triệu đồng),2.808.626,585.556,2808626.0,585556.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng)","Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng)","Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng)",-,(32.163),,-32163.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông đề tính lãi cơ bảntrên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông đề tính lãi cơ bảntrên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông đề tính lãi cơ bảntrên cổ phiếu (triệu đồng),2.808.626,553.393,2808626.0,553393.0
Bình quân gia quyền của số cổ phiếu phổ thôngđang lưu hành (không bao gồm cổ phiếu quỹ)(cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thôngđang lưu hành (không bao gồm cổ phiếu quỹ)(cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thôngđang lưu hành (không bao gồm cổ phiếu quỹ)(cổ phiếu),1.035.036.762,1.035.036.762,1035036762.0,1035036762.0
Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),2.714,535,2714.0,535.0
