row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,48.479.600,17.764.822,48479600.0,17764822.0
Trải phiếu Chính phủ (a),Trải phiếu Chính phủ (a),Trải phiếu Chính phủ (a),12.199.276,9.358.210,12199276.0,9358210.0
Chứng khoán nợ do các TCTD khác trong nước phát hành (b),Chứng khoán nợ do các TCTD khác trong nước phát hành (b),Chứng khoán nợ do các TCTD khác trong nước phát hành (b),28.139.309,3.435.721,28139309.0,3435721.0
Trải phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trải phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trải phiếu do các tổ chức kinh tế khác trong nước phát hành (c),8.141.015,4.970.891,8141015.0,4970891.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,2.400,2.400,2400.0,2400.0
Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,2.400,2.400,2400.0,2400.0
,,,48.482.000,17.767.222,48482000.0,17767222.0
Dự phòng rủi ro chứng khoán sẵn sàng đề bán,Dự phòng rủi ro chứng khoán sẵn sàng đề bán,Dự phòng rủi ro chứng khoán sẵn sàng đề bán,(63.458),(40.007),-63458.0,-40007.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(2.400),(2.725),-2400.0,-2725.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(61.058),(37.282),-61058.0,-37282.0
,,,48.418.542,17.727.215,48418542.0,17727215.0
