row_label_raw,row_label_full,col_0,Số cuối nămCổ phiếu,Số đầu nămCổ phiếu,numeric__Số cuối nămCổ phiếu,numeric__Số đầu nămCổ phiếu
Số lượng cổ phiếu được duyệt,Số lượng cổ phiếu được duyệt,Số lượng cổ phiếu được duyệt,1.035.036.762,1.035.036.762,1035036762.0,1035036762.0
Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,1.035.036.762,1.035.036.762,1035036762.0,1035036762.0
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,1.035.036.762,1.035.036.762,1035036762.0,1035036762.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,1.035.036.762,1.035.036.762,1035036762.0,1035036762.0
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,1.035.036.762,1.035.036.762,1035036762.0,1035036762.0
