row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,1.103.445,1.067.133,,1103445.0,1067133.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,14.1,561.633,585.486,141.0,561633.0,585486.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.353.557,1.335.517,,1353557.0,1335517.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(791.924),(750.031),,-791924.0,-750031.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,14.2,541.812,481.647,142.0,541812.0,481647.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,983.088,869.013,,983088.0,869013.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(441.276),(387.366),,-441276.0,-387366.0
Bất động sản đầu tư,TÀI SẢN > Bất động sản đầu tư,Bất động sản đầu tư,15,63.750,64.996,15.0,63750.0,64996.0
Nguyên giá bất động sản đầu tư,TÀI SẢN > Nguyên giá bất động sản đầu tư,Nguyên giá bất động sản đầu tư,,74.030,74.030,,74030.0,74030.0
Hao mòn bất động sản đầu tư,TÀI SẢN > Hao mòn bất động sản đầu tư,Hao mòn bất động sản đầu tư,,(10.280),(9.034),,-10280.0,-9034.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,4.050.875,3.922.421,,4050875.0,3922421.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,16.1,2.189.157,1.817.785,161.0,2189157.0,1817785.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",16.2,1.557.672,999.098,162.0,1557672.0,999098.0
Tài sản thuế TNDN hoãn lại,TÀI SẢN > Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,24.2,44.956,11.058,242.0,44956.0,11058.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,16.3,729.367,1.348.050,163.0,729367.0,1348050.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,16.4,(470.277),(253.570),164.0,-470277.0,-253570.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,220.494.731,176.713.113,,220494731.0,176713113.0
