row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,,,
Tập đoàn Geleximco- Công ty CP,Tập đoàn Geleximco- Công ty CP,Tập đoàn Geleximco- Công ty CP,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnChỉ phí thuê văn phòngTrả lãi tiền gửi,355.113(355.089)(90.218)(1),117.617(117.177)(77.948)-,,,
Malayan BankingBerhad - Maylaysia,Malayan BankingBerhad - Maylaysia,Malayan BankingBerhad - Maylaysia,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnABB gửi tiền không kỳ hạnABB rút tiền gửi không kỳ hạnThu lãi tiền gửiTrả lãi tiền gửiThu từ các công cụ tài chínhphái sinh tiền tệChi từ các công cụ tài chínhphái sinh tiền tệ,57.808(58.448)1--(3)-,88.604(88.417)2.201(1)384(4)537(3.374),,,
Các công ty liênquan của Tập đoànGeleximco - Công tyCP,Các công ty liênquan của Tập đoànGeleximco - Công tyCP,Các công ty liênquan của Tập đoànGeleximco - Công tyCP,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnTrả lãi tiền gửi,79.994.829(80.218.094)14.929.347(16.429.319)(82.557),70.358.935(71.089.026)3.844.301(3.810.449)(14.377),,,
Công ty CP Chứngkhoán An Bình,Công ty CP Chứngkhoán An Bình,Công ty CP Chứngkhoán An Bình,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnGiải ngân cho vayThu hồi nợ cho vayTrả lãi tiền gửiThu nhập lãi cho vay,27.163.720(27.180.218)116.020(700.000)1.050.000(1.661)1.116,42.737.629(42.976.062)31(699.900)669.900(231)13.130,,,
Công ty CP Ô tôGEL-O&J,Công ty CP Ô tôGEL-O&J,Công ty CP Ô tôGEL-O&J,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnTrả lãi tiền gửi,4.761.556(4.683.863)2.268.754(728.023)(16.055),----,,,
