row_label_raw,row_label_full,Số đầu năm(Hoàn nhập)/trích lập dự phòng tài sản có rủiro tín dụng,Năm nayTriệu đồng > 253.570 > (58),Năm trướcTriệu đồng > 238.109 > 35,numeric__Năm nayTriệu đồng > 253.570 > (58),numeric__Năm trướcTriệu đồng > 238.109 > 35
Trích lập dự phòng tài sản khác,Trích lập dự phòng tài sản khác,Trích lập dự phòng tài sản khác,216.765,15.426,216765.0,15426.0
Số cuối năm,Số cuối năm,Số cuối năm,470.277,253.570,470277.0,253570.0
