row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 4.862,Phát sinh trong năm > Số phải nộpTriệu đồng > 76.038,Phát sinh trong năm > Số đã nộpTriệu đồng > (70.639),Số cuối nămTriệu đồng > 10.261,numeric__Số đầu nămTriệu đồng > 4.862,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 76.038,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (70.639),numeric__Số cuối nămTriệu đồng > 10.261
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,53.370,765.983,(539.615),279.738,53370.0,765983.0,-539615.0,279738.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,8.580,171.672,(152.345),27.907,8580.0,171672.0,-152345.0,27907.0
,,,66.812,1.013.693,(762.599),317.906,66812.0,1013693.0,-762599.0,317906.0
Trong đó:- Phải trả,Trong đó:- Phải trả,Trong đó:- Phải trả,66.812,,,317.906,66812.0,,,317906.0
