row_label_raw,row_label_full,col_0,Dự phòngcự thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcự thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,-,7.238,7.238,,7238.0,7238.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,-,39.561,39.561,,39561.0,39561.0
Số cuối năm,Số cuối năm,Số cuối năm,-,46.799,46.799,,46799.0,46799.0
