row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Dự phòng rủi ro tín dụng,Dự phòng rủi ro tín dụng,Dự phòng rủi ro tín dụng,194,252,194.0,252.0
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,194,252,194.0,252.0
Dự phòng rủi ro khác,Dự phòng rủi ro khác,Dự phòng rủi ro khác,470.083,253.318,470083.0,253318.0
- Các khoản tam ứng hoạt động nghiệp vụ,- Các khoản tam ứng hoạt động nghiệp vụ,- Các khoản tam ứng hoạt động nghiệp vụ,128.302,108.805,128302.0,108805.0
- Tài sản thiếu chờ xử lý,- Tài sản thiếu chờ xử lý,- Tài sản thiếu chờ xử lý,118.954,15.913,118954.0,15913.0
- Phải thu khách hàng,- Phải thu khách hàng,- Phải thu khách hàng,94.808,645,94808.0,645.0
- Tạm ứng mua sắm tài sản,- Tạm ứng mua sắm tài sản,- Tạm ứng mua sắm tài sản,48.000,48.000,48000.0,48000.0
- Phải thu giao dịch chứng khoán,- Phải thu giao dịch chứng khoán,- Phải thu giao dịch chứng khoán,35.855,35.855,35855.0,35855.0
- Phải thu khách hàng do ứng trước,- Phải thu khách hàng do ứng trước,- Phải thu khách hàng do ứng trước,5.225,5.225,5225.0,5225.0
- Các khoản khác,- Các khoản khác,- Các khoản khác,38.939,38.875,38939.0,38875.0
,,,470.277,253.570,470277.0,253570.0
