row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng giảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Dự phòng giảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,-,-,144.146,144.146,,,144146.0,144146.0
Trích lập trong năm (Thuyết minh 26),Trích lập trong năm (Thuyết minh 26),Trích lập trong năm (Thuyết minh 26),563,15.000,8.639,24.202,563.0,15000.0,8639.0,24202.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,563,15.000,152.785,168.348,563.0,15000.0,152785.0,168348.0
Trích lập/(hoàn nhập) trong năm(Thuyết minh 26),Trích lập/(hoàn nhập) trong năm(Thuyết minh 26),Trích lập/(hoàn nhập) trong năm(Thuyết minh 26),15.938,60.000,(7.106),68.832,15938.0,60000.0,-7106.0,68832.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,16.501,75.000,145.679,237.180,16501.0,75000.0,145679.0,237180.0
