row_label_raw,row_label_full,Chỉ tiêu,1.1.2024Triệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,31.12.2024Triệu đồng,numeric__1.1.2024Triệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__31.12.2024Triệu đồng
Phải trả,Phải trả,Phải trả,,,,,,,,
Thuế TNDN,Phải trả > Thuế TNDN,Thuế TNDN,198.505,853.591,(684.891),367.205,198505.0,853591.0,-684891.0,367205.0
Thuế Giá trị gia tăng,Phải trả > Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,19.398,292.206,(203.146),108.458,19398.0,292206.0,-203146.0,108458.0
Thuế Thu nhập cá nhân,Phải trả > Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,10.785,130.585,(135.311),6.059,10785.0,130585.0,-135311.0,6059.0
Khác,Phải trả > Khác,Khác,-,12.059,(12.059),-,,12059.0,-12059.0,
,,,228.688,1.288.441,(1.035.407),481.722,228688.0,1288441.0,-1035407.0,481722.0
Phải thu,Phải thu,Phải thu,,,,,,,,
Thuế TNDN,Phải thu > Thuế TNDN,Thuế TNDN,57,-,-,57,57.0,,,57.0
