row_label_raw,row_label_full,col_0,31.12.2024Cổ phiếu phổ thông,31.12.2023Cổ phiếu phổ thông,numeric__31.12.2024Cổ phiếu phổ thông,numeric__31.12.2023Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,1.868.810.607,1.746.956.148,1868810607.0,1746956148.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,1.868.810.607,1.746.956.148,1868810607.0,1746956148.0
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,(6.090.000),(6.090.000),-6090000.0,-6090000.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,1.862.720.607,1.740.866.148,1862720607.0,1740866148.0
