row_label_raw,row_label_full,col_0,31.12.2024%,31.12.2023%,numeric__31.12.2024%,numeric__31.12.2023%
Chứng chỉ tiền gửi do các TCTD khác trong nước phát hành,Chứng chỉ tiền gửi do các TCTD khác trong nước phát hành,Chứng chỉ tiền gửi do các TCTD khác trong nước phát hành,"4,80 - 5,90","5,20 - 6,80",,
Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,"3,90 - 6,68","6,10 - 7,23",,
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,"2,10 - 4,80","2,20 - 8,80",,
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu Chính phủ > Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,"8,90 - 12,00","8,90",,8.9
