row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2024,Miền Bắc > Tại ngày 31 tháng 12 năm 2024,Miền Trung > Tại ngày 31 tháng 12 năm 2024,Miền Nam > Tại ngày 31 tháng 12 năm 2024,Loại trừ > Tại ngày 31 tháng 12 năm 2024,Tổng cộng > Tại ngày 31 tháng 12 năm 2024,numeric__Miền Bắc > Tại ngày 31 tháng 12 năm 2024,numeric__Miền Trung > Tại ngày 31 tháng 12 năm 2024,numeric__Miền Nam > Tại ngày 31 tháng 12 năm 2024,numeric__Loại trừ > Tại ngày 31 tháng 12 năm 2024,numeric__Tổng cộng > Tại ngày 31 tháng 12 năm 2024
Tải sản,Tải sản,Tải sản,35.428.798,18.108.426,192.925.995,(6.438.403),240.024.816,35428798.0,18108426.0,192925995.0,-6438403.0,240024816.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,34.817.322,17.852.423,168.780.343,(6.438.403),215.011.685,34817322.0,17852423.0,168780343.0,-6438403.0,215011685.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,,,,,
Lợi nhuận trước thuế,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 > Lợi nhuận trước thuế,Lợi nhuận trước thuế,611.476,256.003,3.280.121,-,4.147.600,611476.0,256003.0,3280121.0,,4147600.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,,,,
Tải sản,Tại ngày 31 tháng 12 năm 2023 > Tải sản,Tải sản,34.236.338,19.086.952,161.447.321,(13.097.909),201.672.702,34236338.0,19086952.0,161447321.0,-13097909.0,201672702.0
Nợ phải trả,Tại ngày 31 tháng 12 năm 2023 > Nợ phải trả,Nợ phải trả,33.930.260,18.688.570,139.760.440,(13.097.909),179.281.361,33930260.0,18688570.0,139760440.0,-13097909.0,179281361.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,,,,,
Lợi nhuận trước thuế,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 > Lợi nhuận trước thuế,Lợi nhuận trước thuế,306.078,398.382,1.991.956,-,2.696.416,306078.0,398382.0,1991956.0,,2696416.0
