row_label_raw,row_label_full,Tên công ty,Được thành lập theo,Ngành hoạt động,Vốn điều lệ (VND),numeric__Được thành lập theo,numeric__Ngành hoạt động,numeric__Vốn điều lệ (VND)
Công ty Cổ phần Tập đoàn PAN (PAN),Công ty Cổ phần Tập đoàn PAN (PAN),Công ty Cổ phần Tập đoàn PAN (PAN),"Giấy Chứng nhận Đăng ký Doanh nghiệp Công ty cổ phần số 0301472704 ngày 23 tháng 3 năm 2016 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp (đăng ký thay đổi lần thứ 13). Ban đầu, Công ty hoạt động theo Giấy Chứng nhận Đăng ký Kinh doanh số 4103003790 ngày 31 tháng 8 năm 2005.Là doanh nghiệp niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh.","Trồng trot, chăn nuôi hỗn hợp; Hoạt động dịch vụ chăn nuôi; Dịch vụ sau thu hoạch; và hoạt động dịch vụ trồng trot; Dịch vụ vệ sinh nhà cửa; Tư vấn đầu tư (trừ tư vấn tài chính); Dịch vụ tư vấn quản lý (trừ tư vấn Tài chính, kinh tế, pháp luật); Dịch vụ nghiên cứu thị trường.",1.177.236.300.000,,,1177236300000.0
Công ty Cổ phần Khử trùng Việt Nam (VFG),Công ty Cổ phần Khử trùng Việt Nam (VFG),Công ty Cổ phần Khử trùng Việt Nam (VFG),"Công ty Cổ phần Khử trùng Việt Nam được chuyển đổi từ doanh nghiệp nhà nước là Công ty Khử trùng Việt Nam - trực thuộc Bộ Nông nghiệp và Phát triển Nông thôn theo Quyết định số 70/QĐ-TTg ngày 3 tháng 5 năm 2001 của Thủ tướng Chính phủ.Công ty hoạt động theo Giấy Chứng nhận Đăng ký Kinh doanh công ty cổ phần số 0302327629, đăng ký lần đầu ngày 31 tháng 12 năm 2001 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp và đăng ký thay đổi gần nhất ngày 24 tháng 7 năm 2017.Là doanh nghiệp niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh.","Sản xuất, gia công, sang chai, đóng gói: thuốc bảo vệ thực vật, vật tư bảo vệ thực vật, vật tư khử trùng; Cung cấp dịch vụ khử trùng, diệt sinh vật gây hại nông lâm sản và các vật thể khác; Mua bán thuốc bảo vệ thực vật, vật tư bảo vệ thực vật, vật tư khử trùng; Mua bán vật tư, hóa chất phục vụ cho sản xuất nông nghiệp (trừ hoá chất có tính độc hại mạnh); Bán buôn phân bón; Dịch vụ xử lý, bảo dưỡng, vệ sinh môi trường trong nhà máy, kho tàng, văn phòng cơ quan; Dịch vụ chống mối mọt; Dịch vụ trừ mối cho các công trình xây dựng; Cho thuê văn phòng, kho bãi; Giám định hàng hoá; Nhân và chăm sóc giống cây nông nghiệp; Bán buôn bắp giống và các loại hạt ngũ cốc khác.",237.701.890.000,,,237701890000.0
Công ty Cổ phần Cắng Đồng Nai (PDN),Công ty Cổ phần Cắng Đồng Nai (PDN),Công ty Cổ phần Cắng Đồng Nai (PDN),"Tiền thân là doanh nghiệp nhà nước Cảng Đồng Nai trực thuộc sở Giao Thông Vận Tài Đồng Nai, thực hiện cổ phần hóa theo Quyết định số 3004 ngày 24 tháng 8 năm 2005 của UBND tỉnh Đồng Nai.Công ty hoạt động theo Giấy Chứng nhận Đăng ký Kinh doanh số 4703000301 cấp ngày 4 tháng 1 năm 2006 và Giấy Chứng nhận Đăng ký Kinh doanh thay đổi số 3600334112 ngày 27 tháng 10 năm 2009, ngày 27 tháng 12 năm 2010 và 19 tháng 3 năm 2016 cấp bởi Sở Kế hoạch và Đầu tư tỉnh Đồng Nai.Là doanh nghiệp niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh.",Kinh doanh khai thác cầu cảng kho bãi; Xếp dỡ và vận tải hàng hóa trong và ngoài cảng; Dịch vụ sửa chữa phương tiện xếp dỡ và văn tải; Đại lý và dịch vụ khai thác hàng hải; Cung cấp nhiên liệu cho tàu xe; Mua bán vật liệu xây dựng; Tổ chức dịch vụ giải trí cho thuyền viên; Đầu tư kinh doanh hạ tầng và nhà đất.,123.479.870.000,,,123479870000.0
