row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,384.348.490.000,485.758.480.000,384348490000.0,485758480000.0
Tài sản tài chính giao dịch cảm cố,Tài sản tài chính giao dịch cảm cố,Tài sản tài chính giao dịch cảm cố,495.594.430.000,414.444.430.000,495594430000.0,414444430000.0
Tài sản tài chính chở thanh toán,Tài sản tài chính chở thanh toán,Tài sản tài chính chở thanh toán,1.158.100.000,50.000.000.000,1158100000.0,50000000000.0
Tổng cộng,Tổng cộng,Tổng cộng,881.101.020.000,950.202.910.000,881101020000.0,950202910000.0
