row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chi phí phải trả Sở Giao dịch Chứng khoán và Trung tâm Lưu ký Chứng khoán,Chi phí phải trả Sở Giao dịch Chứng khoán và Trung tâm Lưu ký Chứng khoán,Chi phí phải trả Sở Giao dịch Chứng khoán và Trung tâm Lưu ký Chứng khoán,15.568.197.526,6.446.105.688,15568197526.0,6446105688.0
Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,44.326.050.038,28.295.676.827,44326050038.0,28295676827.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,11.252.507.067,5.667.044.384,11252507067.0,5667044384.0
Phí quản lý danh mục ủy thác và phí tư vấn đầu tư phải trả Công ty TNHH Quản lý Quỹ SSI,Phí quản lý danh mục ủy thác và phí tư vấn đầu tư phải trả Công ty TNHH Quản lý Quỹ SSI,Phí quản lý danh mục ủy thác và phí tư vấn đầu tư phải trả Công ty TNHH Quản lý Quỹ SSI,3.125.755.884,11.154.755.030,3125755884.0,11154755030.0
Chi phí lãi hợp đồng đặt cọc môi giới chứng khoán,Chi phí lãi hợp đồng đặt cọc môi giới chứng khoán,Chi phí lãi hợp đồng đặt cọc môi giới chứng khoán,602.246.575,981.350.992,602246575.0,981350992.0
Phí dịch vụ,Phí dịch vụ,Phí dịch vụ,440.000.000,410.000.000,440000000.0,410000000.0
Phí hoa hồng phải trả cho đối tác,Phí hoa hồng phải trả cho đối tác,Phí hoa hồng phải trả cho đối tác,10.173.691.278,2.212.907.642,10173691278.0,2212907642.0
Các khoản khác,Các khoản khác,Các khoản khác,7.525.131.100,6.241.465.946,7525131100.0,6241465946.0
Tổng cộng,Tổng cộng,Tổng cộng,93.013.579.468,61.409.306.509,93013579468.0,61409306509.0
