row_label_raw,row_label_full,Các khoản đầu tư nắm giữ đến ngày đáo hạn > - Tiến gửi có kỳ hạn trên 1 năm (1),Số cuối năm VND > 130.424.472.600 > 80.407.742.840,Số đầu năm VND > 41.007.379.429,numeric__Số cuối năm VND > 130.424.472.600 > 80.407.742.840,numeric__Số đầu năm VND > 41.007.379.429
- Trái phiếu CTCP Đầu tư Đường Mặt Trời,- Trái phiếu CTCP Đầu tư Đường Mặt Trời,- Trái phiếu CTCP Đầu tư Đường Mặt Trời,50.016.729.760,-,50016729760.0,
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,342.000.000.000,342.000.000.000,342000000000.0,342000000000.0
- Công ty TNHH Quản lý Quỹ SSI,- Công ty TNHH Quản lý Quỹ SSI,- Công ty TNHH Quản lý Quỹ SSI,30.000.000.000,30.000.000.000,30000000000.0,30000000000.0
- Quỹ Đầu tư Thành viên SSI,- Quỹ Đầu tư Thành viên SSI,- Quỹ Đầu tư Thành viên SSI,312.000.000.000,312.000.000.000,312000000000.0,312000000000.0
"Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)",578.881.282.935,578.880.962.535,578881282935.0,578880962535.0
- Công ty Cổ phần tập đoàn PAN (PAN),- Công ty Cổ phần tập đoàn PAN (PAN),- Công ty Cổ phần tập đoàn PAN (PAN),419.854.799.521,419.854.799.521,419854799521.0,419854799521.0
- Công ty Cổ phần Cảng Đồng Nai (PDN),- Công ty Cổ phần Cảng Đồng Nai (PDN),- Công ty Cổ phần Cảng Đồng Nai (PDN),53.642.326.088,53.642.326.088,53642326088.0,53642326088.0
- Công ty Cổ phần Khử Trùng Việt Nam (VFG),- Công ty Cổ phần Khử Trùng Việt Nam (VFG),- Công ty Cổ phần Khử Trùng Việt Nam (VFG),105.384.157.326,105.383.836.926,105384157326.0,105383836926.0
Tổng cộng,Tổng cộng,Tổng cộng,1.051.305.755.535,961.888.341.964,1051305755535.0,961888341964.0
