row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(trình bày lại)VND
"Chi phí nghiệp vụ môi giới chứng khoán (chi phí giao dịch phải trả cho Sở, chi phí lương, chi phí theo lương, chi phí khác)","Chi phí nghiệp vụ môi giới chứng khoán (chi phí giao dịch phải trả cho Sở, chi phí lương, chi phí theo lương, chi phí khác)","Chi phí nghiệp vụ môi giới chứng khoán (chi phí giao dịch phải trả cho Sở, chi phí lương, chi phí theo lương, chi phí khác)",515.662.908.804,302.641.546.064,515662908804.0,302641546064.0
"Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",448.237.668,-,448237668.0,
Chi phí hoạt động tư vấn tài chính,Chi phí hoạt động tư vấn tài chính,Chi phí hoạt động tư vấn tài chính,62.842.511.908,26.015.542.418,62842511908.0,26015542418.0
Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,17.339.245.420,14.199.460.041,17339245420.0,14199460041.0
Chi phí nghiệp vụ lưu ký chứng khoán,Chi phí nghiệp vụ lưu ký chứng khoán,Chi phí nghiệp vụ lưu ký chứng khoán,18.364.941.338,14.217.781.607,18364941338.0,14217781607.0
Chi phí hoạt động khác (Thuyết minh số 32),Chi phí hoạt động khác (Thuyết minh số 32),Chi phí hoạt động khác (Thuyết minh số 32),34.803.681.061,40.874.338.400,34803681061.0,40874338400.0
Tổng cộng,Tổng cộng,Tổng cộng,649.461.526.199,397.948.668.530,649461526199.0,397948668530.0
