row_label_raw,row_label_full,col_0,Tổng công VND,Số dư đã dự phòng VND,Không quá hạn và không bị suy giảm VND,Quá hạn nhưng không bị suy giảm,Quá hạn nhưng không bị suy giảm_1,Quá hạn nhưng không bị suy giảm_2,Quá hạn nhưng không bị suy giảm_3,numeric__Tổng công VND,numeric__Số dư đã dự phòng VND,numeric__Không quá hạn và không bị suy giảm VND,numeric__Quá hạn nhưng không bị suy giảm,numeric__Quá hạn nhưng không bị suy giảm_1,numeric__Quá hạn nhưng không bị suy giảm_2,numeric__Quá hạn nhưng không bị suy giảm_3
,,,Tổng công VND,Số dư đã dự phòng VND,Không quá hạn và không bị suy giảm VND,< 80 ngày VND,81–180 ngày VND,>180 ngày VND,>210 ngày VND,,,,,,,
Số đầu năm,Số đầu năm,Số đầu năm,3.779.178.042.796,28.431.004.933,3.742.333.069.060,6.699.128.102,1.714.840.701,-,-,3779178042796.0,28431004933.0,3742333069060.0,6699128102.0,1714840701.0,,
Số cuối năm,Số cuối năm,Số cuối năm,5.764.072.330.098,56.063.514.700,5.705.264.586.971,2.739.630.040,2.201.503,70.390,2.326.494,5764072330098.0,56063514700.0,5705264586971.0,2739630040.0,2201503.0,70390.0,2326494.0
Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,,,,,,,
"Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dựa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.",,,,,,,
Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là đủ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về lường tiên.,,,,,,,
