row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Trụ sở chính (tại Thành phố Hồ Chí Minh),Trụ sở chính (tại Thành phố Hồ Chí Minh),Trụ sở chính (tại Thành phố Hồ Chí Minh),139.943.335.987,456.914.659.106,139943335987.0,456914659106.0
Hà Nội,Hà Nội,Hà Nội,93.155.071.328,301.433.357.447,93155071328.0,301433357447.0
Hải Phòng,Hải Phòng,Hải Phòng,5.631.539.372,19.025.748.969,5631539372.0,19025748969.0
Nguyễn Công Trữ,Nguyễn Công Trữ,Nguyễn Công Trữ,23.976.923.313,131.219.566.031,23976923313.0,131219566031.0
Nha Trang,Nha Trang,Nha Trang,3.682.377.040,12.224.989.162,3682377040.0,12224989162.0
Vũng Tàu,Vũng Tàu,Vũng Tàu,3.920.953.710,7.587.362.729,3920953710.0,7587362729.0
Mỹ Đình,Mỹ Đình,Mỹ Đình,15.840.641.665,45.096.690.596,15840641665.0,45096690596.0
Tổng cộng,Tổng cộng,Tổng cộng,286.150.842.415,973.502.374.040,286150842415.0,973502374040.0
