row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,Phải trả Nhà đầu tư - Tiền gửi của Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,3.980.030.174.992,1.616.354.145.533,3980030174992.0,1616354145533.0
- Của Nhà đầu tư trong nước,- Của Nhà đầu tư trong nước,- Của Nhà đầu tư trong nước,3.834.932.579.377,1.509.185.425.722,3834932579377.0,1509185425722.0
- Của Nhà đầu tư nước ngoài,- Của Nhà đầu tư nước ngoài,- Của Nhà đầu tư nước ngoài,145.097.595.615,107.168.719.811,145097595615.0,107168719811.0
Tổng cộng,Tổng cộng,Tổng cộng,3.980.030.174.992,1.616.354.145.533,3980030174992.0,1616354145533.0
