row_label_raw,row_label_full,col_0,2021Nghìn VND,2020Nghìn VND,numeric__2021Nghìn VND,numeric__2020Nghìn VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.011.870,137.167,1011870.0,137167.0
Phân chia lợi nhuận từ HĐHTKD,Phân chia lợi nhuận từ HĐHTKD,Phân chia lợi nhuận từ HĐHTKD,279.984.083,306.312.189,279984083.0,306312189.0
,,,280.995.953,306.449.356,280995953.0,306449356.0
