row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,1/1/2021,1/1/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__1/1/2021,numeric__1/1/2021_1
,,,Cost VND’000,Fair value VND’000,Cost VND’000,Fair value VND’000,,,,
Investment in a subsidiary,Investment in a subsidiary,Investment in a subsidiary,Investment in a subsidiary,Investment in a subsidiary,Investment in a subsidiary,Investment in a subsidiary,,,,
Investment in Masan Thai Nguyen Resources Company Limited (“MRTN”),Investment in Masan Thai Nguyen Resources Company Limited (“MRTN”),Investment in Masan Thai Nguyen Resources Company Limited (“MRTN”),"12,156,476,389",(*),"12,156,476,389",(*),,,,
