row_label_raw,row_label_full,col_0,31/12/2021Nghìn VND,1/1/2021Nghìn VND,numeric__31/12/2021Nghìn VND,numeric__1/1/2021Nghìn VND
Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,3.000.000.000,3.000.000.000,3000000000.0,3000000000.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,-,(1.000.000.000),,-1000000000.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,3.000.000.000,2.000.000.000,3000000000.0,2000000000.0
