row_label_raw,row_label_full,col_0,Code,Note,2021VND’000,2020VND’000,numeric__Code,numeric__Note,numeric__2021VND’000,numeric__2020VND’000
CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,,,,
Proceeds from shares issuance and related transaction cost,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from shares issuance and related transaction cost,Proceeds from shares issuance and related transaction cost,31,,"(42,624,809)","2,094,330,737",31.0,,,
Proceeds from borrowings and bonds issuance,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from borrowings and bonds issuance,Proceeds from borrowings and bonds issuance,33,,"1,039,200,000",-,33.0,,,
Payments to settle loan principals,CASH FLOWS FROM FINANCING ACTIVITIES > Payments to settle loan principals,Payments to settle loan principals,34,,"(1,018,000,000)",-,34.0,,,
Net cash flows from financing activities,CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows from financing activities,Net cash flows from financing activities,40,,"(21,424,809)","2,094,330,737",40.0,,,
Net cash flows during the year (50 = 20 + 30 + 40),CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows during the year (50 = 20 + 30 + 40),Net cash flows during the year (50 = 20 + 30 + 40),50,,"(46,139,387)","47,466,332",50.0,,,
Cash and cash equivalents at the beginning of the year,CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the beginning of the year,Cash and cash equivalents at the beginning of the year,60,,"51,739,750","4,273,418",60.0,,,
Cash and cash equivalents at the end of the year (70 = 50 + 60),CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the end of the year (70 = 50 + 60),Cash and cash equivalents at the end of the year (70 = 50 + 60),70,4,"5,600,363","51,739,750",70.0,4.0,,
