row_label_raw,row_label_full,col_0,31/12/2021VND’000,01/12/2021VND’000,numeric__31/12/2021VND’000,numeric__01/12/2021VND’000
Opening balance,Opening balance,Opening balance,-,-,,
Additions during the year,Additions during the year,Additions during the year,"24,963,257",-,,
Closing balance,Closing balance,Closing balance,"24,963,257",-,,
