row_label_raw,row_label_full,Nội dung nghiệp vụ/Bên liên quan,Mối quan hệ,Giá trị giao dịch VND,Số dư cuối kỳ phải thu/(phải trả) VND,numeric__Mối quan hệ,numeric__Giá trị giao dịch VND,numeric__Số dư cuối kỳ phải thu/(phải trả) VND
"Phải thu ngắn hạn về cung cấp SP, dịch vụ","Phải thu ngắn hạn về cung cấp SP, dịch vụ","Phải thu ngắn hạn về cung cấp SP, dịch vụ",,,,,,
Công ty CP Bất động sản DIC,"Phải thu ngắn hạn về cung cấp SP, dịch vụ > Công ty CP Bất động sản DIC",Công ty CP Bất động sản DIC,Công ty liên kết,396.192.500,299.677.500,,396192500.0,299677500.0
