row_label_raw,row_label_full,7. Tài sản thiếu chờ xử lý,Cuối năm VND,Đầu năm VND,numeric__Cuối năm VND,numeric__Đầu năm VND
Hàng tồn kho (Công ty CP Du lịch và Thương mại DIC),Hàng tồn kho (Công ty CP Du lịch và Thương mại DIC),Hàng tồn kho (Công ty CP Du lịch và Thương mại DIC),53.098.990,34.403.830,53098990.0,34403830.0
Cộng,Cộng,Cộng,53.098.990,34.403.830,53098990.0,34403830.0
