row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,VI.1,1.704.138.432.049,1.314.637.475.118,,,1704138432049.0,1314637475118.0
02,02,02,Các khoản giảm trừ doanh thu,VI.2,110.427.915.190,162.708.886.794,,,110427915190.0,162708886794.0
10,10,10,Đoanh thu thuần về bán hàng và cung cấp dịch vụ,VI.3,1.593.710.516.859,1.151.928.588.324,,,1593710516859.0,1151928588324.0
11,11,11,Giá vốn hàng bán,VI.4,1.201.821.874.243,833.342.523.007,,,1201821874243.0,833342523007.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,391.888.642.616,318.586.065.317,,,391888642616.0,318586065317.0
21,21,21,Doanh thu hoạt động tài chính,VI.5,90.349.743.460,23.704.306.892,,,90349743460.0,23704306892.0
22,22,22,Chi phí tài chính,VI.6,28.532.438.453,51.666.905.016,,,28532438453.0,51666905016.0
23,23,23,Trong đó: Chi phí lãi vay,,16.997.532.131,15.687.433.198,,,16997532131.0,15687433198.0
25,25,25,"Phần lãi hoặc lỗ trong Công ty liên doanh, liên kết",,(62.488.637.454),(42.970.446.005),,,-62488637454.0,-42970446005.0
26,26,26,Chi phí bán hàng,VI.7,90.652.232.333,74.474.032.977,,,90652232333.0,74474032977.0
27,27,27,Chi phí quản lý doanh nghiệp,VI.8,93.751.545.087,82.419.435.982,,,93751545087.0,82419435982.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,206.813.532.749,90.759.552.229,,,206813532749.0,90759552229.0
31,31,31,Thu nhập khác,,52.900.607.699,6.767.645.282,,,52900607699.0,6767645282.0
32,32,32,Chi phí khác,,4.370.483.447,5.710.185.630,,,4370483447.0,5710185630.0
40,40,40,Lợi nhuận khác,VI.9,48.530.124.252,1.057.459.652,,,48530124252.0,1057459652.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,255.343.657.001,91.817.011.881,,,255343657001.0,91817011881.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp hiện hành,VI.10,39.192.766.796,31.547.425.874,,,39192766796.0,31547425874.0
52,52,52,Chi phí thuế thu nhập doanh nghiệp hoãn lại,VI.11,13.761.014.437,(5.367.588.987),,,13761014437.0,-5367588987.0
60,60,60,Lợi nhuận sau thuế thu nhập doanh nghiệp,,202.389.875.768,65.637.174.994,,,202389875768.0,65637174994.0
61,61,61,Lợi sau thuế của Tổng Công ty mẹ,,196.234.898.683,58.445.977.758,,,196234898683.0,58445977758.0
62,62,62,Lợi nhuận sau thuế của cổ đông không kiểm soát,,6.154.977.085,7.191.197.236,,,6154977085.0,7191197236.0
70,70,70,Lãi cơ bản trên cổ phiếu,VI.12,797,236,,,797.0,236.0
