row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
415,415,415,Cổ phiếu quỹ (*),,-,-,,,,
417,417,417,Chênh lệch tỷ giá hối đoái,,-,-,,,,
418,417 > 418,418,Quỹ đầu tư phát triển,,169.462.141.790,163.672.057.495,,,169462141790.0,163672057495.0
419,419,419,Quỹ hỗ trợ sắp xếp doanh nghiệp,,-,-,,,,
420,420,420,Quỹ khác thuộc vốn chủ sở hữu,,-,-,,,,
421,420 > 421,421,Lợi nhuận sau thuế chưa phân phối,,200.096.964.669,119.541.816.792,,,200096964669.0,119541816792.0
421a,420 > 421a,421a,Lợi nhuận sau thuế lũy kế đến cuối năm trước,,3.862.065.986,61.095.839.034,,,3862065986.0,61095839034.0
421b,420 > 421b,421b,Lợi nhuận sau thuế chưa phân phối kỳ này,,196.234.898.683,58.445.977.758,,,196234898683.0,58445977758.0
422,422,422,Nguồn vốn đầu tư xây dựng cơ bản,,-,-,,,,
429,422 > 429,429,Lợi ích cổ đông không kiểm soát,,72.942.604.812,66.787.627.727,,,72942604812.0,66787627727.0
430,430,430,Nguồn kinh phí,,-,-,,,,
431,431,431,Nguồn kinh phí,,-,-,,,,
432,432,432,Nguồn kinh phí đã hình thành tài sản cổ định,,-,-,,,,
440,432 > 440,440,TỔNG CỘNG NGUỒN VỐN,,6.083.229.943.787,5.875.805.695.072,,,6083229943787.0,5875805695072.0
