row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lạiLỗ chênh lệch tỷ giá chưa thực hiện năm nay,Bảng cân đối kế toán hợp nhất > Số cuối năm > -,Bảng cân đối kế toán hợp nhất > Số đầu năm > -,Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất > Năm nay > -,Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất > Năm trước > 1.275.812.429,numeric__Bảng cân đối kế toán hợp nhất > Số cuối năm > -,numeric__Bảng cân đối kế toán hợp nhất > Số đầu năm > -,numeric__Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất > Năm nay > -,numeric__Đơn vị tính: VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất > Năm trước > 1.275.812.429
,,,-,-,,,,,,
Thuế thu nhập hoãn lại phải trảThuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh,Thuế thu nhập hoãn lại phải trảThuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh,Thuế thu nhập hoãn lại phải trảThuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh,91.645.226.758,94.430.024.512,(2.784.797.754),(15.136.949.911),91645226758.0,94430024512.0,-2784797754.0,-15136949911.0
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,1.042.938.425.769,1.036.040.830.229,6.897.595.540,240.002.842.139,1042938425769.0,1036040830229.0,6897595540.0,240002842139.0
,,,1.134.583.652.527,1.130.470.854.741,,,1134583652527.0,1130470854741.0,,
Chi phí thuế thu nhập hoãn lại tính vào kết quả hoạt động kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả hoạt động kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả hoạt động kinh doanh hợp nhất,,,4.112.797.786,226.141.704.657,,,4112797786.0,226141704657.0
