row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Đơn vị tính: VND,Đơn vị tính: VND_1,numeric__Năm nay,numeric__Năm nay_1,numeric__Đơn vị tính: VND,numeric__Đơn vị tính: VND_1
,,,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bổ trong thời gian thuê đất,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bổ trong thời gian thuê đất,,,,
Doanh thu thuần bán hàng và cung cấp dịch vụ Trong đó:,Doanh thu thuần bán hàng và cung cấp dịch vụ Trong đó:,Doanh thu thuần bán hàng và cung cấp dịch vụ Trong đó:,2.775.773.466.955,1.461.834.244.983,5.618.475.347.527,699.280.623.865,2775773466955.0,1461834244983.0,5618475347527.0,699280623865.0
Doanh thu cho thuê đất và cơ sở hạ tầng,Doanh thu cho thuê đất và cơ sở hạ tầng,Doanh thu cho thuê đất và cơ sở hạ tầng,1.250.618.806.472,24.739.010.274,5.221.101.303.559,60.321.964.431,1250618806472.0,24739010274.0,5221101303559.0,60321964431.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,(1.492.307.333.029),(1.105.465.153.727),(1.923.081.056.083),(301.104.852.916),-1492307333029.0,-1105465153727.0,-1923081056083.0,-301104852916.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.283.466.133.926,356.369.091.256,3.695.394.291.444,398.175.770.949,1283466133926.0,356369091256.0,3695394291444.0,398175770949.0
