row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,106.284.367.950,-,106.284.367.950,-,106284367950.0,,106284367950.0,
Công ty Sản xuất Thép Úc SSE,Công ty Sản xuất Thép Úc SSE,Công ty Sản xuất Thép Úc SSE,90.367.087.300,-,90.367.087.300,-,90367087300.0,,90367087300.0,
Công ty Cổ phần Lâm Thịnh,Công ty Cổ phần Lâm Thịnh,Công ty Cổ phần Lâm Thịnh,9.083.300.000,-,9.083.300.000,-,9083300000.0,,9083300000.0,
Công ty Cổ phần Việt Nhật,Công ty Cổ phần Việt Nhật,Công ty Cổ phần Việt Nhật,6.833.980.650,-,6.833.980.650,-,6833980650.0,,6833980650.0,
Phải thu khác về cho vay,Phải thu khác về cho vay,Phải thu khác về cho vay,500.000.000,-,500.000.000,-,500000000.0,,500000000.0,
Công ty Cổ phần Du lịch Sài Gòn,Công ty Cổ phần Du lịch Sài Gòn,Công ty Cổ phần Du lịch Sài Gòn,500.000.000,-,500.000.000,-,500000000.0,,500000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,106.784.367.950,-,106.784.367.950,-,106784367950.0,,106784367950.0,
