row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch,,,
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên,,,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viên,,,
Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Thành viên độc lập,,,
Ông Trần Văn Dai,Ông Trần Văn Dai,Ông Trần Văn Dai,Thành viên độc lập,bỗ nhiệm ngày 8 tháng 4 năm 2022,,
Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Thành viên,miễn nhiệm ngày 8 tháng 4 năm 2022,,
Bà Nguyễn Thị Huyền,Bà Nguyễn Thị Huyền,Bà Nguyễn Thị Huyền,Thành viên độc lập,miễn nhiệm ngày 8 tháng 4 năm 2022,,
