row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,2.509.569.555,5.776.845.065,8.286.414.620,2509569555.0,5776845065.0,8286414620.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.564.641.405,237.800.000,1.802.441.405,1564641405.0,237800000.0,1802441405.0
Mua công ty con,Mua công ty con,Mua công ty con,194.157.500,92.971.250,287.128.750,194157500.0,92971250.0,287128750.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,27.916.641,(3.004.214),24.912.427,27916641.0,-3004214.0,24912427.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,1.958.082,6.494.264,8.452.346,1958082.0,6494264.0,8452346.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.680.797.668,(1.680.797.668),-,1680797668.0,-1680797668.0,
Cần trừ với các khoản phải thu,Cần trừ với các khoản phải thu,Cần trừ với các khoản phải thu,(3.000.000),(122.211.463),(125.211.463),-3000000.0,-122211463.0,-125211463.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,(1.975.555.662),(142.963.000),(2.118.518.662),-1975555662.0,-142963000.0,-2118518662.0
Số cuối năm,Số cuối năm,Số cuối năm,4.000.485.189,4.165.134.234,8.165.619.423,4000485189.0,4165134234.0,8165619423.0
