row_label_raw,row_label_full,(1),Công ty TNHH Hưng Thắng Lợi Gia Lai,"Gia Lai, Việt Nam",Đang hoạt động,"98,00","98,00_1",numeric__Công ty TNHH Hưng Thắng Lợi Gia Lai,"numeric__Gia Lai, Việt Nam",numeric__Đang hoạt động,"numeric__98,00","numeric__98,00_1"
(2),(2),(2),Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,"Champasak, Lào",Đang hoạt động,"100,00","98,00",,,,100.0,98.0
(3),(3),(3),"Công ty TNHH MTV Phát triển Nông nghiệp Khăn Xay (""Khăn Xay"")","Attapeu, Lào",Đang hoạt động,"100,00","98,00",,,,100.0,98.0
(4),(4),(4),"Công ty Cổ phần Chăn nuôi Gia Lai (""Chăn nuôi Gia Lai"")","Gia Lai, Việt Nam",Đang hoạt động,"88,03","88,03",,,,88.03,88.03
(5),(5),(5),Công ty Cổ phần Chế biến Thực phẩm Mang Yang,"Gia Lai, Việt Nam",Đang hoạt động,"51,00","44,90",,,,51.0,44.9
(6),(6),(6),Công ty Cổ phần BAPI Hoàng Anh Gia Lai,"Gia Lai, Việt Nam",Đang hoạt động,"55,00","55,00",,,,55.0,55.0
(7),(7),(7),Công ty Cổ Phần Gia súc Lợ Pang,"Gia Lai, Việt Nam",Đang hoạt động,"100,00","99,75",,,,100.0,99.75
