row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngân VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngân VNDNăm trước
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - Chi nhánh Nhà Máy nhựa Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - Chi nhánh Nhà Máy nhựa Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - Chi nhánh Nhà Máy nhựa Hoàng Anh Gia Lai,Công ty liên quan,Mua hàng hóa và dịch vụBán hàng hóa và cung cấp dịch vụ,29.264.77313.723.570,45.412.1835.052.893,,,2926477313723570.0,454121835052893.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty liên quan,Lãi cho vayCho vayLãi vayBán hàng hóa và cung cấp dịch vụMua hàng hóa và dịch vụChi hộ,6.812.2912.000.000718.52498.91975.369-,14.273.33625.910.6921.448.95878.1931.411.8224.964.875,,,,1.427333625910692e+41
Ông Nguyễn Ngọc Mai,Ông Nguyễn Ngọc Mai,Ông Nguyễn Ngọc Mai,Giám đốc công ty con,Lãi cho vayCho vayMượn tiền,18.758.50015.000.00014.136.164,15.803.280--,,,1.875850015e+23,
Công ty TNHH MTV Bao bì Linh Khang,Công ty TNHH MTV Bao bì Linh Khang,Công ty TNHH MTV Bao bì Linh Khang,Công ty liên quan,Mua hàng hóaBán hàng hóa và cung cấp dịch vụ,22.028.472-,20.678.8602.059.641,,,,206788602059641.0
Ông Lê Văn Thạch,Ông Lê Văn Thạch,Ông Lê Văn Thạch,Cổ đông,Cho vayLãi cho vayNhận chuyển nhượng cổ phần,15.000.00012.311.30011.920.000,-3.062.520-,,,1.5000000123113002e+23,
Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Công ty có cùng thành viên HĐQT,Bán hàng hóa và cung cấp dịch vụMua hàng hóa và dịch vụMua tài sản,1.846.282-,77.8543.288.952597.096,,,,7.785432889525971e+17
Ông Trần Quang Dũng,Ông Trần Quang Dũng,Ông Trần Quang Dũng,Phó Giám đốc công ty con,Lãi cho vayCho mượn,2.935.667915.000,2.633.880478.330,,,2935667915000.0,2633880478330.0
Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty con của Công ty có cùng thành viên HĐQT,Mua hàng hóa và dịch vụ,68.368,1.287.142,,,68368.0,1287142.0
