row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Vố Trường Sơn,Ông Vố Trường Sơn,Ông Vố Trường Sơn,Tổng Giám đốc,
Bà Hồ Thị Kim Chỉ,Bà Hồ Thị Kim Chỉ,Bà Hồ Thị Kim Chỉ,Phó Tổng Giám đốc,
Bà Vỗ Thị Mỹ Hạnh,Bà Vỗ Thị Mỹ Hạnh,Bà Vỗ Thị Mỹ Hạnh,Phó Tổng Giám đốc,
