row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận/(lỗ) kế toán trước thuế Điều chỉnh cho các khoản:,,1.028.217.828,(130.606.633),,,1028217828.0,-130606633.0
02,02,02,Khẩu hao và hao mòn (bao gồm phân bổ lợi thế thương mại),"11, 1213",337.569.217(908.288.047),870.230.953(885.411.353),,,,
03,03,03,Hoàn nhập dự phòng,,,,,,,
04,04,04,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,222.844.063(438.812.767),(104.788.770)(455.074.138),,,,
05,05,05,Lãi từ hoạt động đầu tư,,,,,,,
06,05 > 06,06,Chi phí lãi vay,29,793.176.972-,971.878.1851.759.669,,29.0,,9718781851759668.0
07,07,07,Các điều chỉnh khác,,,,,,,
08,07 > 08,08,Lợi nhuận của hoạt động kinh doanh trước thay đổi vốn lưu động,,1.034.707.266,267.987.913,,,1034707266.0,267987913.0
09,09,09,Giảm/(tăng) các khoản phải thu,,22.964.621(595.021.928),(605.054.037)(264.123.046),,,,
10,10,10,Tăng hàng tồn kho,,,,,,,
11,11,11,(Giảm)/tăng các khoản phải trả,,(251.359.212)(107.385.162),82.660.109(54.040.134),,,,
12,12,12,Tăng chi phí trả trước,,,,,,,
14,12 > 14,14,Tiền lãi vay đã trả,,(63.237.554),(65.501.069),,,-63237554.0,-65501069.0
15,12 > 15,15,Thuế thu nhập doanh nghiệp đã nộp,32.1,(3.332.591),(2.205.764),,321.0,-3332591.0,-2205764.0
20,12 > 20,20,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,37.335.440,(640.276.028),,,37335440.0,-640276028.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,12 > 21,21,"Tiền chi để mua sắm, xây dựng TSCĐ và tài sản dài hạn khác",,(544.321.349),(1.215.681.721),,,-544321349.0,-1215681721.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ và tài sản dài hạn khác",,17.965.272(2.165.452.268),227.716.258(2.910.721.238),,,,
23,23,23,Tiền chi cho các đơn vị khác vay,,,,,,,
24,23 > 24,24,Tiền thu hồi cho vay,,2.330.063.239,1.889.196.184,,,2330063239.0,1889196184.0
25,23 > 25,25,"Tiền chi để đầu tư, góp vốn vào đơn vị khác",,(232.446.836),(108.511.316),,,-232446836.0,-108511316.0
26,23 > 26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,791.244.823,3.332.388.023,,,791244823.0,3332388023.0
27,23 > 27,27,"Tiền thu lãi cho vay, tiền gửi, cổ tức và lợi nhuận được chia",,53.169.424,74.291.023,,,53169424.0,74291023.0
30,23 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,250.222.305,1.288.677.213,,,250222305.0,1288677213.0
