row_label_raw,row_label_full,Tên ngân hàng,Ngày 31 tháng 12năm 2022,Ngàn VNDNgày 31 tháng 12năm 2021,numeric__Ngày 31 tháng 12năm 2022,numeric__Ngàn VNDNgày 31 tháng 12năm 2021
Ngân hàng Thương mại Cổ phần Sài Gòn,Ngân hàng Thương mại Cổ phần Sài Gòn,Ngân hàng Thương mại Cổ phần Sài Gòn,,,,
"Thương Tín (""Sacombank""), Chi nhánh Gia Lai","Ngân hàng Thương mại Cổ phần Sài Gòn > Thương Tín (""Sacombank""), Chi nhánh Gia Lai","Thương Tín (""Sacombank""), Chi nhánh Gia Lai",690.999.004,499.998.646,690999004.0,499998646.0
Ngân hàng Thương mại Cổ phần Tiến Phong,Ngân hàng Thương mại Cổ phần Sài Gòn > Ngân hàng Thương mại Cổ phần Tiến Phong,Ngân hàng Thương mại Cổ phần Tiến Phong,282.000.000,-,282000000.0,
"Sacombank Lào, Chi nhánh Champasak","Ngân hàng Thương mại Cổ phần Sài Gòn > Sacombank Lào, Chi nhánh Champasak","Sacombank Lào, Chi nhánh Champasak",24.740.782,9.914.824,24740782.0,9914824.0
"Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (""BIDV""), Chi nhánh Gia Lai","Ngân hàng Thương mại Cổ phần Sài Gòn > Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (""BIDV""), Chi nhánh Gia Lai","Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (""BIDV""), Chi nhánh Gia Lai",4.970.602,1.956.949,4970602.0,1956949.0
TỔNG CỘNG,Ngân hàng Thương mại Cổ phần Sài Gòn > TỔNG CỘNG,TỔNG CỘNG,1.002.710.388,511.870.419,1002710388.0,511870419.0
