row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,25,29.690.736,33.587.667,25.0,29690736.0,33587667.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,26,(17.726.249),(22.061.113),26.0,-17726249.0,-22061113.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,11.964.487,11.526.554,,11964487.0,11526554.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,6.430.648,5.476.812,,6430648.0,5476812.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(2.088.129),(1.732.797),,-2088129.0,-1732797.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,27,4.342.519,3.744.015,27.0,4342519.0,3744015.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,28,737.093,809.739,28.0,737093.0,809739.0
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,29,163.664,94.043,29.0,163664.0,94043.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,865.198,1.181.223,,865198.0,1181223.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(408.092),(57.491),,-408092.0,-57491.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,30,457.106,1.123.732,30.0,457106.0,1123732.0
"Thu nhập/(chi phí) từ góp vốn, mua cổ phần","Thu nhập/(chi phí) từ góp vốn, mua cổ phần","Thu nhập/(chi phí) từ góp vốn, mua cổ phần",31,39.448,(27.214),31.0,39448.0,-27214.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,17.704.317,17.270.869,,17704317.0,17270869.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,,(6.025.532),(5.767.650),,-6025532.0,-5767650.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,,(639.448),(582.947),,-639448.0,-582947.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(3.084.936),(4.544.018),,-3084936.0,-4544018.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,32,(9.749.916),(10.894.615),32.0,-9749916.0,-10894615.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,7.954.401,6.376.254,,7954401.0,6376254.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,11,(3.554.375),(3.036.974),11.0,-3554375.0,-3036974.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,4.400.026,3.339.280,,4400026.0,3339280.0
Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Lợi ích thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Lợi ích thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Lợi ích thuế thu nhập doanh nghiệp hoãn lại,22.1,(941.026),(938.560),221.0,-941026.0,-938560.0
Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Lợi ích thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Lợi ích thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Lợi ích thuế thu nhập doanh nghiệp hoãn lại,22.2,(47.504),281.261,222.0,-47504.0,281261.0
Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,,(988.530),(657.299),,-988530.0,-657299.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,3.411.496,2.681.981,,3411496.0,2681981.0
Lãi cơ bản trên cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên cổ phiếu (đồng/cổ phiếu),24,1.630,1.248,24.0,1630.0,1248.0
