row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Dự án hợp nhất hạ tầng máy chủ CSDL,Dự án hợp nhất hạ tầng máy chủ CSDL,Dự án hợp nhất hạ tầng máy chủ CSDL,128.684,-,128684.0,
"Trụ sở văn phòng tại Thị xã Tây Ninh,tình Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh,tình Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh,tình Tây Ninh",71.062,71.062,71062.0,71062.0
Chi phí công trình xây dựng trụ sở chi nhánh,Chi phí công trình xây dựng trụ sở chi nhánh,Chi phí công trình xây dựng trụ sở chi nhánh,63.169,46.317,63169.0,46317.0
Dự án Basel II,Dự án Basel II,Dự án Basel II,62.383,59.256,62383.0,59256.0
"Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh",37.609,37.609,37609.0,37609.0
Chi phí sửa chữa tài sản cố định tại chi nhánh,Chi phí sửa chữa tài sản cố định tại chi nhánh,Chi phí sửa chữa tài sản cố định tại chi nhánh,15.368,39.490,15368.0,39490.0
Nâng cấp bổ sung hạ tầng phần cứng CRM,Nâng cấp bổ sung hạ tầng phần cứng CRM,Nâng cấp bổ sung hạ tầng phần cứng CRM,-,23.218,,23218.0
Dự án ví điện tử Sacombank,Dự án ví điện tử Sacombank,Dự án ví điện tử Sacombank,-,19.135,,19135.0
Nâng cấp hệ thống và tái đánh giá SOC,Nâng cấp hệ thống và tái đánh giá SOC,Nâng cấp hệ thống và tái đánh giá SOC,-,18.831,,18831.0
Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,109.006,78.079,109006.0,78079.0
,,,487.281,392.997,487281.0,392997.0
