row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chỉ nộp thuế và các khoản phí, lệ phí","Chỉ nộp thuế và các khoản phí, lệ phí","Chỉ nộp thuế và các khoản phí, lệ phí",197.471,172.625,197471.0,172625.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,6.025.532,5.767.650,6025532.0,5767650.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,5.408.656,5.180.595,5408656.0,5180595.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,360.594,364.084,360594.0,364084.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,201.388,165.059,201388.0,165059.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,54.894,57.912,54894.0,57912.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.895.015,1.771.305,1895015.0,1771305.0
- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,639.448,582.947,639448.0,582947.0
- Chi phí thuê tài sản,- Chi phí thuê tài sản,- Chi phí thuê tài sản,634.570,554.134,634570.0,554134.0
- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,528.348,515.119,528348.0,515119.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,81.128,107.346,81128.0,107346.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,11.521,11.759,11521.0,11759.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.200.322,1.229.635,1200322.0,1229635.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",451.722,415.542,451722.0,415542.0
"- Chi diện nước, vệ sinh cơ quan","- Chi diện nước, vệ sinh cơ quan","- Chi diện nước, vệ sinh cơ quan",190.734,178.982,190734.0,178982.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",189.081,204.006,189081.0,204006.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",86.754,96.263,86754.0,96263.0
- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,27.272,43.501,27272.0,43501.0
- Công tác phí,- Công tác phí,- Công tác phí,12.234,22.499,12234.0,22499.0
"- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện",2.299,7.872,2299.0,7872.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,240.226,260.970,240226.0,260970.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,541.336,530.452,541336.0,530452.0
(Hoàn nhập)/Chỉ phí dự phòng,(Hoàn nhập)/Chỉ phí dự phòng,(Hoàn nhập)/Chỉ phí dự phòng,(109.758),1.422.948,-109758.0,1422948.0
- Dự phòng giảm giả đầu tư dài hạn,- Dự phòng giảm giả đầu tư dài hạn,- Dự phòng giảm giả đầu tư dài hạn,(103.075),(61.946),-103075.0,-61946.0
- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,(6.683),1.484.894,-6683.0,1484894.0
,,,9.749.916,10.894.615,9749916.0,10894615.0
